Package Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Label
com.film.instaliker,android.permission.INTERNET,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.film.instaliker.permission.C2D_MESSAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.alitalehmann55.HowToDrawAMinion,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.gms.permission.ACTIVITY_RECOGNITION,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,com.alitalehmann55.HowToDrawAMinion.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.fat.activity,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CALL_PHONE,android.permission.CAMERA,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CALL_LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.hemispheregames.osmos,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.a394300552527e59b1c75ff8a.a64401859a,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.appsotik.natoo,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.anthonyhoang.bellagiohotellasvegaslwp,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.windspots.android,android.permission.INTERNET,android.permission.ACCESS_COARSE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.Screen.LockedupValentineIsDayWallpaper,android.permission.RECORD_AUDIO,android.permission.SET_WALLPAPER,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.jico.ringtonesg,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SETTINGS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.zappware.twintv.cabovisao,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.GET_TASKS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.audio.soundsfree,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_SETTINGS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.kreactive.ipilule,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.movieeditor.videoeditor,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.andromo.dev128364.app231749,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.andromo.dev127586.app126001,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.SET_WALLPAPER,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.stga.maStgamobile,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.ezziprod.douaaa,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.makeup.tips,android.permission.GET_ACCOUNTS,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.stac.empire.main,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_DEVICE_STATS,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SETTINGS,android.permission.VIBRATE,com.stac.empire.main.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.tufat.vol_meter4_pro,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.hoerhager.ice,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.tencent.hd.qq,com.android.launcher.permission.INSTALL_SHORTCUT,com.android.launcher.permission.UNINSTALL_SHORTCUT,com.tencent.hd.qq.permission.qqhdcontrol,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.EXPAND_STATUS_BAR,android.permission.GET_TASKS,android.permission.VIBRATE,android.permission.WRITE_SETTINGS,com.tencent.pad.qq.permission.READ_SETTINGS,com.tencent.pad.qq.permission.WRITE_SETTINGS,android.permission.WAKE_LOCK,android.permission.CAMERA,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.BabyDoctorGames,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.scanbuy.flashcode,android.permission.INTERNET,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.mycamera.tagsformorelikes,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.gau.go.launcherex.theme.fd.dream.fourinone,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,com.android.vending.BILLING,android.permission.READ_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_ACCOUNTS,android.permission.GET_TASKS,android.permission.READ_LOGS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.alrwabee.learnfrenchfree,com.android.vending.CHECK_LICENSE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.moobil.proverbeschinois,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.duoapps.android.actukine,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.hyper.instamour,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SEND_SMS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.ACCESS_GPS,android.permission.ACCESS_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.RECORD_AUDIO,android.permission.MODIFY_AUDIO_SETTINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.carlo.richartzgmail.com.carlo.richartz.obaxa,android.permission.CAMERA,android.permission.VIBRATE,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.CLEAR_APP_CACHE,android.permission.WAKE_LOCK,android.permission.FLASHLIGHT,android.permission.GET_ACCOUNTS,com.carlo.richartzgmail.com.carlo.richartz.obaxa.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.andromo.dev266539.app250820,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.GET_ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.EvilDeadSoundBoards,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.outfit7.talkinggina,android.permission.RECORD_AUDIO,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,com.outfit7.talkinggina.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.bluefirereader,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
appinventor.ai_marc_aran_roures.ogame,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
redshift.closer,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,redshift.closer.permission.C2D_MESSAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_TASKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.xllusion.livewallpaper.galaxylightpro,com.android.vending.CHECK_LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.softlab.trtturktablet,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_CONTACTS,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_LOCATION,android.permission.ACCESS_GPS,android.permission.CALL_PHONE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
papers.ch.autobluetooth,android.permission.BLUETOOTH,android.permission.READ_PHONE_STATE,android.permission.BLUETOOTH_ADMIN,android.permission.RECEIVE_BOOT_COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.appsbar.wholesalechina479074,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR,android.permission.WRITE_CONTACTS,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
Lemcube.Radar,android.permission.INTERNET,android.permission.CLEAR_APP_USER_DATA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.wailbusaied.qkareempagesbrown,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.kastorsoft.photobooth,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.onerainboot.setcalendarcolors,android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.GET_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.soundcity.superpianodj,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.welldonecom.android.spenvoice.pro,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.coolappz.Horaires_Prieres,android.permission.INTERNET,android.permission.VIBRATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.RECORD_VIDEO,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.acarpentier.deuxbpronos,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.ebookers,android.permission.INTERNET,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.funtomic.Kizi,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,com.funtomic.KiziDiscovery.permission.C2D_MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.guerriatj.poids,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.easy2soft.musiques,android.permission.INTERNET,android.permission.PERSISTENT_ACTIVITY,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
mm.bedamanagercomp14,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.eg.android.AlipayGphone,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,org.agoo.android.permission.MESSAGE,android.permission.WRITE_SETTINGS,com.ut.permission.DEVICE_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.NFC,android.permission.READ_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.SEND_SMS,android.permission.READ_PROFILE,android.permission.RECEIVE_USER_PRESENT,android.permission.CHANGE_NETWORK_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.GET_TASKS,com.alipay.mobile.push.permission.PUSHSERVICE,com.alipay.mobile.push.permission.PUSH_EVENT,android.permission.RECORD_AUDIO,android.permission.MODIFY_AUDIO_SETTINGS,com.alipay.android.app.SHARE,com.android.launcher.permission.UNINSTALL_SHORTCUT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.GET_ACCOUNTS,android.permission.MANAGE_ACCOUNTS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.USE_CREDENTIALS,com.taobao.permission.USE_CREDENTIALS,com.taobao.permission.UPDATE_CREDENTIALS,android.permission.READ_SMS,android.permission.CHANGE_WIFI_STATE,android.permission.CHANGE_CONFIGURATION,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,?
com.wall.galaxynote.galaxynotewallpaper,android.permission.SET_WALLPAPER,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.keyneosoft.casino.selfscan,android.permission.READ_LOGS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.CAMERA,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,com.android.alarm.permission.SET_ALARM,android.permission.GET_TASKS,android.permission.NFC,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.loupiote.game.math1_lite,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
quess.song.music.pop.quiz,quess.song.music.pop.quiz.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,com.android.vending.BILLING,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.tajchert.hours,android.permission.READ_CALENDAR,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.philippemarque.verbes_1_fr_en,android.permission.INTERNET,android.permission.VIBRATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.cry13.xwake,android.permission.DISABLE_KEYGUARD,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.a85834995352dd4749db8b64a.a35878439a,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.READ_PHONE_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.a85834995352dd4749db8b64a.a35878439a.permission.C2D_MESSAGE,com.android.launcher.permission.INSTALL_SHORTCUT,com.motorola.launcher.permission.INSTALL_SHORTCUT,com.motorola.dlauncher.permission.INSTALL_SHORTCUT,com.lge.launcher.permission.INSTALL_SHORTCUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
bestnetwork.com.blogspot.geomtours,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.Twi.twi_hymn,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
pl.dotnot.rorschach,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.nww5zf.aagalaxys4,android.permission.ACCESS_COARSE_LOCATION,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
com.stackexchange.marvin,com.stackexchange.marvin.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_ACCOUNTS,android.permission.WAKE_LOCK,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?
