Package Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Label
intelgeen.rocketdial.trail, android.permission.SYSTEM_ALERT_WINDOW, android.permission.READ_CONTACTS, android.permission.WRITE_CONTACTS, android.permission.CALL_PHONE, android.permission.VIBRATE, com.android.launcher.permission.INSTALL_SHORTCUT, android.permission.PROCESS_OUTGOING_CALLS, android.permission.READ_PHONE_STATE, android.permission.MODIFY_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, com.android.vending.CHECK_LICENSE, android.permission.CALL_PRIVILEGED, android.permission.BROADCAST_SMS, android.permission.BROADCAST_STICKY, android.permission.BROADCAST_WAP_PUSH, android.permission.READ_SMS, android.permission.BIND_DEVICE_ADMIN, android.permission.DISABLE_KEYGUARD, android.permission.READ_LOGS, android.permission.MODIFY_AUDIO_SETTINGS, android.permission.SEND_SMS, android.permission.WRITE_SMS, android.permission.GET_ACCOUNTS, android.permission.INTERNET, thinkpanda.permission.CLEAR_MISSED_CALL, android.permission.WAKE_LOCK, com.inteligeen.sendRDclearmissedcall, android.permission.READ_EXTERNAL_STORAGE, android.permission.READ_CALL_LOG, android.permission.WRITE_CALL_LOG ,,,,,NEGATIVE
org.kaahe.kaaheApp, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.gpsdetective, android.permission.ACCESS_FINE_LOCATION, android.permission.SEND_SMS, android.permission.RECEIVE_SMS, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_PHONE_STATE, android.permission.READ_CONTACTS, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.ACCESS_WIFI_STATE, com.android.vending.BILLING, android.permission.READ_EXTERNAL_STORAGE, android.permission.READ_CALL_LOG ,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.khymaera.android.listnote, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.RECORD_AUDIO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
air.com.petitfute.tourisme.Jerusalem, android.permission.INTERNET ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.a27819331152d86b6a45d271a.a83178778a, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.GET_ACCOUNTS, android.permission.READ_PHONE_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
gogo3.enee, android.permission.WAKE_LOCK, android.permission.RESTART_PACKAGES, android.permission.KILL_BACKGROUND_PROCESSES, android.permission.BLUETOOTH_ADMIN, android.permission.BLUETOOTH, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.SET_DEBUG_APP, android.permission.GET_TASKS, android.permission.INTERNET, android.permission.ACCESS_WIFI_STATE, android.permission.READ_CONTACTS, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_FINE_LOCATION, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.SEND_SMS, android.permission.MODIFY_AUDIO_SETTINGS, android.permission.BROADCAST_STICKY, android.permission.READ_PHONE_STATE, android.permission.CHANGE_WIFI_STATE, com.android.vending.CHECK_LICENSE, com.android.vending.BILLING, com.sec.android.iap.permission.BILLING, android.permission.MOUNT_UNMOUNT_FILESYSTEMS, android.permission.SYSTEM_ALERT_WINDOW, android.permission.READ_EXTERNAL_STORAGE, android.permission.READ_CALL_LOG ,,,,,,,,,POSITIVE
fr.renault.twizy.android, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_FINE_LOCATION, android.permission.CAMERA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.chaitukadivella.ticketbookingandmobilerecharge, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WAKE_LOCK, android.permission.CALL_PRIVILEGED, android.permission.GET_ACCOUNTS, com.android.vending.BILLING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.unbound.android.medl, android.permission.INTERNET, android.permission.READ_PHONE_STATE, android.permission.MOUNT_UNMOUNT_FILESYSTEMS, android.permission.ACCESS_NETWORK_STATE, android.permission.WAKE_LOCK, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.cm_prod.bad, android.permission.INTERNET, android.permission.CAMERA, android.permission.ACCESS_FINE_LOCATION, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_CONTACTS, android.permission.READ_EXTERNAL_STORAGE, android.permission.READ_CALL_LOG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jeffer.OrientalMusic, android.permission.INTERNET, android.permission.MOUNT_UNMOUNT_FILESYSTEMS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WRITE_SETTINGS, android.permission.READ_CALENDAR, android.permission.WRITE_CALENDAR, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.VIBRATE, android.permission.RECORD_AUDIO, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jb.gokeyboard.theme.twneonthemekeyboardphone, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.SET_WALLPAPER, android.permission.READ_PHONE_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.itsystemsyd.conferencecallerpro, android.permission.CALL_PHONE, android.permission.INTERNET, android.permission.READ_PHONE_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_CONTACTS, android.permission.GET_ACCOUNTS, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_CALENDAR, android.permission.WRITE_CALENDAR, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.VIBRATE, android.permission.WAKE_LOCK, com.android.vending.CHECK_LICENSE, com.android.vending.BILLING, com.itsystemsyd.conferencecallerpro.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,POSITIVE
com.gau.go.launcherex.theme.bravo.theoya, android.permission.CHANGE_COMPONENT_ENABLED_STATE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.VIBRATE, com.android.launcher.permission.INSTALL_SHORTCUT, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
mobi.infolife.cwwidget, android.permission.ACCESS_FINE_LOCATION, android.permission.INTERNET ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
jp.zeg.livewall.zeg103140_trial2, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.neulion.android.nfl.gamepass, android.permission.INTERNET, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.READ_PHONE_STATE, android.permission.WAKE_LOCK, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.beinsports, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.WAKE_LOCK, android.permission.VIBRATE, android.permission.FLASHLIGHT, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
mobi.espier.launcher.plugin.screenlockerpro, android.permission.DISABLE_KEYGUARD, android.permission.SYSTEM_ALERT_WINDOW, android.permission.READ_PHONE_STATE, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.ACCESS_NETWORK_STATE, android.permission.INTERNET, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.SET_WALLPAPER, android.permission.GET_TASKS, android.permission.BLUETOOTH, android.permission.ACCESS_WIFI_STATE, android.permission.WAKE_LOCK, android.permission.BLUETOOTH_ADMIN, android.permission.CHANGE_WIFI_STATE, android.permission.WRITE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS, android.permission.CHANGE_NETWORK_STATE, com.android.vending.CHECK_LICENSE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,POSITIVE
stopSmoking.team.geny, android.permission.RECEIVE_BOOT_COMPLETED, com.android.alarm.permission.SET_ALARM, android.permission.WAKE_LOCK ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.multiordinal.meditation, com.multiordinal.meditation.SEND_NOTIFY, android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, com.nwalex.meditation.provider.READ, android.permission.WAKE_LOCK, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WRITE_SETTINGS, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.VIBRATE, android.permission.DISABLE_KEYGUARD, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.tim2.wrestling, android.permission.SET_WALLPAPER, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.SET_WALLPAPER_HINTS, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.storytoys.Thumbelina.GooglePlay, android.permission.WAKE_LOCK, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_WIFI_STATE, com.android.vending.CHECK_LICENSE, com.android.vending.BILLING, android.permission.READ_PHONE_STATE ,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
air.com.tribalnova.ilearnwith.ipad.App2Fr, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, com.android.vending.BILLING, com.android.vending.CHECK_LICENSE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.startmp3, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WRITE_SETTINGS, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.idmobile.francemeteo, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_COARSE_LOCATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.xperia_z1_and_z_wallpapers, android.permission.SET_WALLPAPER, android.permission.INTERNET, android.permission.ACCESS_NETWORK_STATE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.mobincube.android.sc_BY7KZ, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_FINE_LOCATION, android.permission.ACCESS_CORSE_LOCATION, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jj.subwaysurfhalloween4, android.permission.INTERNET ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.appholic.belajar.mewarnai, android.permission.WAKE_LOCK, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.INTERNET, android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.parleys.android.devoxx2013, android.permission.ACCESS_NETWORK_STATE, android.permission.RECEIVE_BOOT_COMPLETED, android.permission.INTERNET, android.permission.READ_EXTERNAL_STORAGE, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.WAKE_LOCK ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.trustapp.logomakersoftware, android.permission.INTERNET, android.permission.ACCESS_COARSE_LOCATION, android.permission.ACCESS_FINE_LOCATION, android.permission.WRITE_EXTERNAL_STORAGE, android.permission.ACCESS_NETWORK_STATE, android.permission.READ_PHONE_STATE, android.permission.RECORD_AUDIO, android.permission.CAMERA, android.permission.VIBRATE, android.permission.ACCESS_LOCATION_EXTRA_COMMANDS, android.permission.RECEIVE_SMS, android.permission.RECORD_VIDEO, android.permission.MODIFY_AUDIO_SETTINGS, android.permission.READ_CONTACTS, android.permission.WRITE_CONTACTS, android.permission.BROADCAST_STICKY, android.permission.GET_ACCOUNTS, com.trustapp.logomakersoftware.permission.C2D_MESSAGE, com.google.android.c2dm.permission.RECEIVE, android.permission.READ_EXTERNAL_STORAGE ,,,,,,,,,,,,,,,NEGATIVE
